user_id,event_type,event_date
375,registration,2024-02-27
376,login,2024-01-28
376,login,2024-01-10
377,login,2024-02-25
377,login,2024-02-05
377,login,2024-02-18
377,login,2024-02-19
377,login,2024-03-01
378,payment,2024-03-05
378,start_lesson,2024-02-09
378,login,2024-02-27
378,login,2024-02-10
378,start_lesson,2024-02-15
379,registration,2024-02-22
380,login,2024-02-15
380,start_lesson,2024-02-10
380,login,2024-02-07
380,login,2024-02-07
381,login,2024-02-25
381,login,2024-02-27
382,login,2024-03-17
382,login,2024-03-07
382,start_lesson,2024-03-10
382,login,2024-02-20
383,login,2024-02-21
383,login,2024-02-19
383,login,2024-02-07
383,start_lesson,2024-01-25
384,login,2024-02-06
385,start_lesson,2024-02-08
385,login,2024-02-14
385,login,2024-02-12
385,login,2024-01-28
385,start_lesson,2024-01-25
386,login,2024-02-04
387,start_lesson,2024-02-10
387,login,2024-02-15
387,registration,2024-02-02
387,start_lesson,2024-02-03
388,login,2024-02-28
388,start_lesson,2024-02-23
388,login,2024-02-22
388,login,2024-03-03
388,start_lesson,2024-03-06
389,start_lesson,2024-02-11
389,login,2024-01-31
389,start_lesson,2024-01-27
389,login,2024-01-22
390,login,2024-01-27
390,login,2024-01-09
390,login,2024-01-07
390,login,2024-01-05
390,start_lesson,2024-01-04
391,login,2024-02-28
391,start_lesson,2024-03-09
391,start_lesson,2024-02-27
391,start_lesson,2024-02-25
391,login,2024-03-01
392,login,2024-02-15
392,login,2024-02-24
392,login,2024-02-13
392,login,2024-02-17
393,payment,2024-01-24
393,start_lesson,2024-01-20
393,login,2024-01-17
393,login,2024-01-27
393,login,2024-01-21
394,payment,2024-03-30
394,start_lesson,2024-03-16
395,registration,2024-02-18
395,payment,2024-02-18
395,start_lesson,2024-02-18
395,login,2024-02-20
395,registration,2024-03-03
396,login,2024-02-24
396,start_lesson,2024-02-12
396,login,2024-02-15
396,login,2024-02-25
396,login,2024-02-23
397,login,2024-02-09
397,login,2024-02-29
398,login,2024-01-07
398,registration,2024-01-15
398,payment,2024-01-23
399,start_lesson,2024-02-19
399,start_lesson,2024-02-05
399,login,2024-02-09
399,registration,2024-02-18
400,login,2024-01-26
400,login,2024-01-26
400,login,2024-02-02
400,payment,2024-01-14
401,login,2024-02-20
401,start_lesson,2024-01-21
401,payment,2024-02-19
401,start_lesson,2024-02-07
401,login,2024-01-24
402,login,2024-03-10
402,payment,2024-02-29
402,login,2024-02-27
403,registration,2024-01-27
403,start_lesson,2024-01-29
404,login,2024-03-20
404,login,2024-02-28
404,start_lesson,2024-03-10
404,start_lesson,2024-03-05
405,start_lesson,2024-02-05
405,login,2024-01-25
405,start_lesson,2024-02-01
406,login,2024-01-30
406,login,2024-02-03
407,login,2024-01-24
407,login,2024-01-16
408,login,2024-02-07
409,payment,2024-02-16
409,start_lesson,2024-02-21
409,login,2024-03-03
410,start_lesson,2024-03-08
411,login,2024-02-05
411,payment,2024-01-18
411,registration,2024-02-06
412,login,2024-03-12
412,login,2024-03-29
412,login,2024-03-04
412,login,2024-03-23
412,start_lesson,2024-03-07
413,start_lesson,2024-03-20
413,login,2024-02-24
414,login,2024-02-03
414,login,2024-02-18
414,login,2024-02-15
414,login,2024-02-12
414,login,2024-02-03
415,start_lesson,2024-03-20
415,login,2024-03-18
415,start_lesson,2024-03-11
415,login,2024-02-29
416,registration,2024-02-06
416,login,2024-02-06
416,start_lesson,2024-02-21
416,login,2024-02-21
416,start_lesson,2024-02-06
417,start_lesson,2024-03-12
417,start_lesson,2024-03-01
418,login,2024-02-24
418,start_lesson,2024-02-24
418,start_lesson,2024-02-11
418,login,2024-02-07
418,login,2024-02-17
419,login,2024-03-02
419,start_lesson,2024-02-09
420,login,2024-02-22
420,registration,2024-03-01
420,registration,2024-02-22
420,login,2024-02-25
421,login,2024-02-15
421,login,2024-02-25
422,login,2024-03-05
422,start_lesson,2024-03-03
422,login,2024-02-27
423,login,2024-03-19
424,payment,2024-01-09
424,start_lesson,2024-01-16
424,start_lesson,2024-01-11
424,payment,2024-01-08
425,payment,2024-02-18
425,login,2024-02-18
426,registration,2024-02-08
427,payment,2024-02-16
427,registration,2024-03-02
427,start_lesson,2024-02-26
427,registration,2024-02-26
427,login,2024-02-26
428,login,2024-02-17
428,login,2024-02-14
429,login,2024-02-17
429,start_lesson,2024-02-18
430,start_lesson,2024-02-12
430,start_lesson,2024-03-01
430,login,2024-02-10
430,start_lesson,2024-02-14
431,start_lesson,2024-02-02
431,login,2024-02-20
431,start_lesson,2024-02-24
432,login,2024-02-22
432,login,2024-02-29
433,payment,2024-02-11
433,payment,2024-02-03
433,login,2024-02-10
434,login,2024-01-06
434,login,2024-01-25
434,start_lesson,2024-02-04
434,login,2024-01-08
435,payment,2024-03-21
435,start_lesson,2024-03-18
435,login,2024-03-02
435,start_lesson,2024-03-13
436,login,2024-03-03
437,start_lesson,2024-03-02
437,start_lesson,2024-03-15
438,login,2024-02-05
439,start_lesson,2024-01-11
439,login,2024-01-07
439,start_lesson,2024-01-19
439,payment,2024-01-30
439,registration,2024-01-17
440,start_lesson,2024-02-22
441,start_lesson,2024-02-28
442,login,2024-01-24
443,start_lesson,2024-02-23
443,registration,2024-03-07
444,payment,2024-02-17
444,login,2024-02-06
444,payment,2024-02-04
444,registration,2024-02-24
444,registration,2024-01-29
445,start_lesson,2024-02-11
446,start_lesson,2024-02-28
446,login,2024-02-22
446,start_lesson,2024-02-24
447,payment,2024-02-15
447,start_lesson,2024-03-04
447,start_lesson,2024-02-15
447,registration,2024-02-27
447,payment,2024-03-14
448,login,2024-02-24
449,login,2024-02-01
449,registration,2024-02-03
449,start_lesson,2024-02-02
450,start_lesson,2024-02-19
451,login,2024-03-04
451,login,2024-03-19
451,login,2024-03-01
452,login,2024-02-28
452,start_lesson,2024-03-05
453,login,2024-02-23
453,login,2024-02-20
453,start_lesson,2024-02-21
453,start_lesson,2024-02-18
453,start_lesson,2024-02-08
454,start_lesson,2024-02-05
454,registration,2024-02-14
454,payment,2024-01-27
455,login,2024-01-30
455,login,2024-01-31
455,login,2024-01-30
455,login,2024-02-22
456,registration,2024-03-06
457,login,2024-03-01
458,login,2024-03-20
458,start_lesson,2024-03-19
458,login,2024-02-22
458,start_lesson,2024-03-23
459,login,2024-02-03
460,start_lesson,2024-02-26
460,login,2024-02-16
460,start_lesson,2024-03-04
460,login,2024-02-25
461,login,2024-03-02
462,login,2024-02-15
463,start_lesson,2024-03-21
463,start_lesson,2024-03-18
463,login,2024-02-22
464,payment,2024-03-06
464,start_lesson,2024-03-21
465,login,2024-01-22
465,start_lesson,2024-01-27
465,registration,2024-01-31
466,login,2024-03-01
466,registration,2024-02-14
466,start_lesson,2024-02-09
466,login,2024-02-07
466,start_lesson,2024-02-24
467,registration,2024-01-31
467,start_lesson,2024-01-26
467,start_lesson,2024-02-15
467,registration,2024-02-15
468,login,2024-02-14
468,start_lesson,2024-02-24
469,registration,2024-01-31
469,start_lesson,2024-01-30
469,start_lesson,2024-01-26
469,login,2024-01-06
469,login,2024-01-09
470,start_lesson,2024-02-10
470,login,2024-02-07
470,login,2024-02-08
470,login,2024-02-03
471,start_lesson,2024-02-13
471,login,2024-02-11
471,login,2024-02-09
472,login,2024-03-01
473,login,2024-02-07
473,registration,2024-02-01
474,login,2024-03-02
475,login,2024-03-18
475,login,2024-03-04
475,login,2024-03-05
476,login,2024-01-21
476,login,2024-01-12
477,start_lesson,2024-02-11
477,registration,2024-02-12
477,login,2024-03-04
477,registration,2024-02-26
478,start_lesson,2024-02-18
479,login,2024-02-08
479,start_lesson,2024-02-12
479,start_lesson,2024-02-13
479,login,2024-02-15
480,login,2024-02-29
480,start_lesson,2024-03-09
480,login,2024-03-05
481,start_lesson,2024-02-08
482,login,2024-03-07
482,login,2024-03-03
482,start_lesson,2024-02-23
482,payment,2024-03-16
482,start_lesson,2024-03-09
483,login,2024-01-26
483,registration,2024-02-19
483,login,2024-02-13
483,payment,2024-01-26
483,start_lesson,2024-02-03
484,login,2024-02-20
484,start_lesson,2024-02-08
484,login,2024-02-04
484,login,2024-02-11
484,login,2024-01-27
485,start_lesson,2024-01-04
485,registration,2024-01-14
485,login,2024-01-30
486,login,2024-02-20
487,login,2024-02-20
487,login,2024-02-22
487,login,2024-02-29
487,login,2024-03-12
488,registration,2024-01-06
488,registration,2024-01-10
489,login,2024-02-15
489,start_lesson,2024-02-15
490,start_lesson,2024-02-13
490,login,2024-02-08
491,registration,2024-03-02
491,login,2024-02-12
491,start_lesson,2024-02-24
492,start_lesson,2024-02-12
493,login,2024-01-20
493,registration,2024-01-17
493,login,2024-01-20
494,login,2024-03-09
494,start_lesson,2024-02-16
494,payment,2024-02-20
494,login,2024-03-08
495,start_lesson,2024-03-03
496,login,2024-03-03
496,login,2024-03-02
496,start_lesson,2024-03-13
496,payment,2024-02-29
497,registration,2024-02-13
497,start_lesson,2024-03-08
497,login,2024-03-01
497,start_lesson,2024-02-13
497,start_lesson,2024-03-09
498,payment,2024-02-18
498,login,2024-02-01
499,login,2024-03-03
499,payment,2024-02-25
499,login,2024-03-05
499,payment,2024-03-11
500,start_lesson,2024-03-23
500,registration,2024-03-12
501,login,2024-02-20
501,login,2024-02-12
501,login,2024-02-15
501,start_lesson,2024-02-15
501,login,2024-02-05
502,start_lesson,2024-02-24
502,login,2024-02-26
502,login,2024-02-24
502,login,2024-02-17
503,login,2024-03-17
503,start_lesson,2024-03-15
504,login,2024-02-08
505,start_lesson,2024-02-22
505,registration,2024-02-05
506,login,2024-01-31
506,payment,2024-01-27
507,login,2024-03-19
507,login,2024-03-29
507,payment,2024-03-29
507,start_lesson,2024-03-24
508,start_lesson,2024-02-28
509,login,2024-01-14
509,login,2024-01-08
510,login,2024-03-19
511,login,2024-03-03
512,start_lesson,2024-02-19
512,login,2024-02-21
512,start_lesson,2024-02-17
512,start_lesson,2024-03-14
512,start_lesson,2024-02-20
513,login,2024-01-20
514,login,2024-01-25
514,start_lesson,2024-01-04
515,login,2024-01-28
515,login,2024-01-08
515,login,2024-02-07
515,login,2024-01-10
516,registration,2024-02-28
516,start_lesson,2024-02-18
516,registration,2024-02-26
517,login,2024-01-25
517,login,2024-01-24
517,login,2024-01-30
518,login,2024-02-03
518,start_lesson,2024-01-25
518,login,2024-01-18
518,start_lesson,2024-02-03
518,payment,2024-01-21
519,login,2024-01-21
519,start_lesson,2024-02-05
520,login,2024-02-25
521,start_lesson,2024-02-18
521,login,2024-02-02
521,login,2024-02-14
522,login,2024-02-01
522,start_lesson,2024-01-23
522,payment,2024-02-03
523,login,2024-02-16
524,login,2024-02-06
524,registration,2024-03-01
524,start_lesson,2024-02-17
524,login,2024-02-08
525,start_lesson,2024-01-05
525,start_lesson,2024-01-22
525,login,2024-01-07
526,start_lesson,2024-02-11
526,start_lesson,2024-02-04
526,start_lesson,2024-02-04
527,login,2024-02-05
528,login,2024-02-12
528,login,2024-02-14
529,login,2024-03-01
529,start_lesson,2024-03-19
530,payment,2024-01-30
530,login,2024-02-01
530,login,2024-01-31
531,payment,2024-03-12
532,payment,2024-03-12
532,start_lesson,2024-03-13
533,login,2024-02-20
533,login,2024-02-04
534,registration,2024-03-03
534,login,2024-03-06
534,login,2024-03-02
534,registration,2024-03-06
534,login,2024-03-05
535,registration,2024-03-04
536,start_lesson,2024-02-20
536,start_lesson,2024-02-14
537,login,2024-03-10
537,login,2024-03-05
537,login,2024-03-07
538,login,2024-03-16
538,login,2024-03-10
538,login,2024-03-14
538,start_lesson,2024-03-21
539,payment,2024-02-18
539,login,2024-02-20
540,registration,2024-01-15
540,login,2024-01-22
541,start_lesson,2024-01-17
541,login,2024-01-29
541,login,2024-01-16
541,start_lesson,2024-01-22
541,registration,2024-02-13
542,start_lesson,2024-03-15
542,registration,2024-03-16
542,login,2024-03-02
543,login,2024-02-25
544,login,2024-03-25
545,start_lesson,2024-02-14
545,login,2024-02-06
545,login,2024-02-29
545,start_lesson,2024-02-11
545,payment,2024-03-02
546,registration,2024-02-07
546,login,2024-02-22
546,start_lesson,2024-02-19
547,start_lesson,2024-02-03
547,registration,2024-01-28
547,start_lesson,2024-02-04
547,login,2024-01-22
548,start_lesson,2024-03-08
548,login,2024-03-13
548,payment,2024-03-11
548,login,2024-03-15
548,start_lesson,2024-02-27
549,start_lesson,2024-03-16
549,login,2024-02-29
549,payment,2024-03-30
549,login,2024-03-22
550,login,2024-02-25
550,login,2024-02-26
550,login,2024-03-13
551,registration,2024-02-19
551,login,2024-03-06
551,registration,2024-02-14
552,registration,2024-01-24
552,registration,2024-02-04
553,start_lesson,2024-02-16
553,login,2024-02-16
553,payment,2024-02-20
553,login,2024-02-23
553,start_lesson,2024-03-04
554,login,2024-01-11
554,payment,2024-01-27
555,start_lesson,2024-01-19
555,start_lesson,2024-01-11
555,login,2024-01-06
555,login,2024-01-13
556,login,2024-03-04
557,registration,2024-02-12
557,login,2024-02-06
558,login,2024-03-10
558,login,2024-03-17
558,registration,2024-02-26
558,login,2024-03-13
559,registration,2024-02-02
559,login,2024-02-02
559,login,2024-02-08
559,login,2024-02-28
560,payment,2024-03-01
560,start_lesson,2024-02-26
561,start_lesson,2024-02-18
561,payment,2024-03-01
561,login,2024-02-08
561,login,2024-02-23
561,start_lesson,2024-03-02
562,login,2024-03-19
562,login,2024-03-08
563,login,2024-02-23
563,start_lesson,2024-02-25
563,registration,2024-03-01
563,login,2024-02-20
564,login,2024-03-07
564,payment,2024-03-11
564,payment,2024-02-29
564,start_lesson,2024-03-22
564,login,2024-03-06
565,login,2024-02-13
565,payment,2024-02-09
566,registration,2024-02-03
566,login,2024-01-21
566,payment,2024-02-06
566,login,2024-01-17
567,start_lesson,2024-02-28
567,login,2024-02-25
567,payment,2024-03-04
568,login,2024-03-14
568,start_lesson,2024-03-25
568,login,2024-03-13
568,start_lesson,2024-03-09
569,login,2024-02-26
569,start_lesson,2024-02-19
570,registration,2024-02-22
570,registration,2024-02-20
571,start_lesson,2024-02-14
572,login,2024-02-05
573,start_lesson,2024-03-14
573,login,2024-03-07
573,login,2024-03-02
573,payment,2024-03-04
574,login,2024-02-04
575,login,2024-02-26
575,start_lesson,2024-02-09
576,registration,2024-03-19
576,payment,2024-02-28
576,start_lesson,2024-03-11
576,start_lesson,2024-03-18
577,start_lesson,2024-03-22
577,login,2024-03-08
577,registration,2024-03-20
577,login,2024-02-26
578,start_lesson,2024-02-13
578,start_lesson,2024-01-27
578,login,2024-02-10
578,login,2024-02-09
578,payment,2024-02-03
579,payment,2024-03-01
579,login,2024-02-19
580,login,2024-01-29
581,login,2024-03-06
581,login,2024-03-02
582,start_lesson,2024-02-01
582,login,2024-01-24
583,login,2024-01-16
583,start_lesson,2024-01-09
583,registration,2024-01-17
584,login,2024-02-08
584,login,2024-01-29
585,start_lesson,2024-03-05
585,login,2024-03-03
585,login,2024-03-09
586,registration,2024-01-20
586,registration,2024-01-08
586,login,2024-01-08
587,start_lesson,2024-03-25
587,login,2024-03-06
587,start_lesson,2024-03-19
587,login,2024-03-07
588,login,2024-03-13
588,registration,2024-03-27
588,start_lesson,2024-03-26
588,registration,2024-03-18
588,registration,2024-03-11
589,start_lesson,2024-01-09
589,login,2024-01-13
589,start_lesson,2024-01-28
589,login,2024-01-01
589,login,2024-01-06
590,login,2024-03-11
590,login,2024-02-20
590,start_lesson,2024-02-27
591,login,2024-02-18
591,login,2024-02-14
591,login,2024-03-04
591,payment,2024-03-02
591,login,2024-02-13
592,login,2024-02-26
592,start_lesson,2024-02-20
593,login,2024-03-15
593,login,2024-03-02
594,login,2024-02-24
594,login,2024-03-08
594,login,2024-03-13
594,registration,2024-02-23
594,registration,2024-02-21
595,start_lesson,2024-02-14
595,payment,2024-02-09
596,login,2024-03-10
596,login,2024-02-20
597,start_lesson,2024-02-15
597,start_lesson,2024-02-24
597,login,2024-02-16
598,payment,2024-03-14
598,login,2024-02-24
598,login,2024-03-13
598,start_lesson,2024-03-12
598,registration,2024-02-25
599,login,2024-01-20
599,start_lesson,2024-01-16
599,registration,2024-01-25
599,login,2024-01-27
600,login,2024-02-03
600,registration,2024-02-05
600,login,2024-01-20
600,start_lesson,2024-01-29
600,login,2024-01-24
601,login,2024-03-15
601,login,2024-03-02
601,login,2024-03-26
601,login,2024-03-05
601,login,2024-03-20
602,payment,2024-02-25
602,start_lesson,2024-02-21
603,start_lesson,2024-01-13
603,start_lesson,2024-01-15
603,login,2024-02-02
603,start_lesson,2024-01-21
603,start_lesson,2024-01-08
604,login,2024-02-14
604,start_lesson,2024-02-15
605,start_lesson,2024-02-25
605,registration,2024-02-15
606,start_lesson,2024-03-08
606,registration,2024-03-12
606,payment,2024-03-10
606,login,2024-03-01
606,start_lesson,2024-03-04
607,start_lesson,2024-01-21
607,login,2024-01-05
607,registration,2024-01-06
608,login,2024-02-09
608,start_lesson,2024-01-17
609,start_lesson,2024-02-06
609,login,2024-02-18
609,start_lesson,2024-01-27
610,login,2024-02-13
610,start_lesson,2024-01-17
611,login,2024-02-20
611,login,2024-02-29
611,payment,2024-03-09
611,login,2024-03-09
612,start_lesson,2024-02-15
613,start_lesson,2024-01-25
613,login,2024-01-26
613,login,2024-02-13
613,login,2024-01-26
614,start_lesson,2024-03-09
614,login,2024-03-04
614,start_lesson,2024-03-26
615,login,2024-02-09
615,registration,2024-02-04
615,login,2024-02-09
615,payment,2024-02-13
616,registration,2024-02-13
616,login,2024-01-26
617,payment,2024-01-30
617,login,2024-01-28
618,start_lesson,2024-01-08
618,login,2024-01-27
618,start_lesson,2024-01-12
619,registration,2024-02-22
619,login,2024-02-21
619,login,2024-02-25
619,start_lesson,2024-02-28
619,login,2024-02-29
620,login,2024-02-28
620,start_lesson,2024-02-20
621,payment,2024-02-01
621,payment,2024-02-09
621,login,2024-02-26
622,registration,2024-03-05
623,start_lesson,2024-03-10
623,login,2024-03-18
623,login,2024-03-01
624,login,2024-01-06
624,start_lesson,2024-01-23
624,login,2024-01-06
624,login,2024-02-03
625,login,2024-01-29
625,start_lesson,2024-02-03
626,login,2024-02-06
627,payment,2024-02-18
628,start_lesson,2024-02-18
628,start_lesson,2024-02-21
629,login,2024-03-01
629,start_lesson,2024-02-22
629,start_lesson,2024-03-08
629,login,2024-03-16
630,registration,2024-02-20
630,login,2024-02-14
630,start_lesson,2024-01-26
630,start_lesson,2024-02-16
631,start_lesson,2024-03-03
631,payment,2024-02-15
631,login,2024-02-22
631,login,2024-02-14
632,login,2024-02-29
632,login,2024-02-14
632,registration,2024-03-06
633,start_lesson,2024-02-12
633,start_lesson,2024-03-02
634,login,2024-02-09
635,payment,2024-02-27
635,login,2024-02-20
635,payment,2024-02-26
635,login,2024-02-25
635,registration,2024-02-15
